latitude;longitude;local;tipo;estado;fonte
41.180465698;-8.649877548;STCP 205 1110;bus;;veiculos_porto
41.148910522;-8.572339058;STCP 107 1825;bus;;veiculos_porto
41.177051544;-8.654727936;STCP 601 3409;bus;;veiculos_porto
41.179759979;-8.62975502;STCP 602 3390;bus;;veiculos_porto
41.224262238;-8.696620941;STCP 508 3252;bus;;veiculos_porto
41.222194672;-8.542193413;STCP 701 3340;bus;;veiculos_porto
41.189567566;-8.524123192;STCP 700 3393;bus;;veiculos_porto
41.153488159;-8.632167816;STCP 903 3554;bus;;veiculos_porto
41.185775757;-8.631900787;STCP 602 3414;bus;;veiculos_porto
41.141677856;-8.614556313;STCP 500 2959;bus;;veiculos_porto
41.190933228;-8.580304146;STCP 702 3413;bus;;veiculos_porto
41.152828217;-8.637686729;STCP 204 3366;bus;;veiculos_porto
41.159000397;-8.636158943;STCP 201 3351;bus;;veiculos_porto
41.200908661;-8.57420063;STCP 702 1107;bus;;veiculos_porto
41.144828796;-8.610855103;STCP 400 3243;bus;;veiculos_porto
41.203136444;-8.571612358;STCP 704 3562;bus;;veiculos_porto
41.162021637;-8.671842575;STCP 202 1322;bus;;veiculos_porto
